N_MRE,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0,1,0,0,100,120,absolute_error,16,7.25,3
0,1,0,0,100,40,absolute_error,1,8.25,11
1,0,100,0,0,70,poisson,10,8.5,5
0,1,0,0,100,140,squared_error,18,0.5,13
0,1,0,0,100,130,absolute_error,18,1,12
1,0,100,0,0,170,poisson,20,10,2
1,0,100,0,0,150,poisson,15,8.75,12
0,1,0,0,100,70,absolute_error,20,0.75,3
1,0,100,0,0,80,poisson,7,1.75,1
1,0,100,0,0,80,poisson,17,8.5,18
1,0,100,0,0,140,poisson,12,5.25,2
0,1,0,0,100,150,squared_error,3,7.75,2
0,1,0,0,100,120,squared_error,19,0.5,4
1,0,100,0,0,10,poisson,9,5,1
1,0,100,0,0,20,poisson,17,4.5,6
0,1,0,0,100,130,squared_error,6,8.5,2
0,1,0,0,100,80,squared_error,4,9,19
0,1,0,0,100,20,squared_error,18,8,8
0,1,0,0,100,40,absolute_error,10,1,2
1,0,100,0,0,20,poisson,3,3.25,17
0,1,0,0,100,90,absolute_error,3,8.5,11
0,1,0,0,100,130,squared_error,19,9.5,16
0,1,0,0,100,90,absolute_error,19,7.5,2
1,0,100,0,0,160,poisson,2,3.25,9
0,1,0,0,100,140,squared_error,14,5,7
0,1,0,0,100,100,squared_error,12,5.75,3
0,1,0,0,100,100,squared_error,15,5.5,4
0,1,0,0,100,180,squared_error,20,5.75,13
0,1,0,0,100,120,squared_error,10,0.25,1
0,1,0,0,100,80,squared_error,8,1.25,5
0,1,0,0,100,70,absolute_error,11,8,5
0,1,0,0,100,10,absolute_error,16,8.75,5
1,0,100,0,0,130,poisson,1,7,9
1,0,100,0,0,50,poisson,15,5.25,15
0,1,0,0,100,120,absolute_error,10,0.5,3
0,1,0,0,100,50,squared_error,5,5.25,9
0,1,0,0,100,160,absolute_error,13,5,12
0,1,0,0,100,30,absolute_error,1,7.25,6
0,1,0,0,100,150,absolute_error,6,1.5,8
1,0,100,0,0,50,poisson,15,1.25,1
0,1,0,0,100,80,absolute_error,18,8.25,13
0,1,0,0,100,60,absolute_error,11,0.75,19
1,0,100,0,0,50,poisson,9,0,5
1,0,100,0,0,130,poisson,2,8.5,6
1,0,100,0,0,190,poisson,5,6.5,13
0,1,0,0,100,50,squared_error,19,6,12
1,0,100,0,0,190,poisson,1,5.25,12
0,1,0,0,100,170,absolute_error,9,3.75,16
1,0,100,0,0,10,poisson,3,10,15
0,1,0,0,100,160,absolute_error,11,2.25,16
0,1,0,0,100,10,absolute_error,2,2.5,13
1,0,100,0,0,30,poisson,9,6.5,7
1,0,100,0,0,160,poisson,14,5.25,18
0,1,0,0,100,20,absolute_error,8,8.5,11
0,1,0,0,100,70,absolute_error,12,9,11
1,0,100,0,0,30,poisson,17,8.25,9
0,1,0,0,100,120,squared_error,18,8.75,13
0,1,0,0,100,130,absolute_error,4,6,17
0,1,0,0,100,160,squared_error,7,2.25,12
1,0,100,0,0,40,poisson,6,0.5,12
1,0,100,0,0,190,poisson,17,1.75,14
0,1,0,0,100,180,absolute_error,3,8.25,16
0,1,0,0,100,190,absolute_error,14,6.75,6
0,1,0,0,100,130,absolute_error,9,7.75,9
0,1,0,0,100,80,absolute_error,3,4.5,8
0,1,0,0,100,150,absolute_error,9,7.75,1
0,1,0,0,100,20,absolute_error,1,9,3
1,0,100,0,0,60,poisson,15,1.75,12
0,1,0,0,100,150,squared_error,5,3.5,5
0,1,0,0,100,190,squared_error,20,7.5,2
0,1,0,0,100,10,absolute_error,19,4.25,6
0,1,0,0,100,70,absolute_error,10,6.5,18
0,1,0,0,100,190,absolute_error,6,9.5,6
1,0,100,0,0,20,poisson,12,1.5,20
0,1,0,0,100,110,squared_error,11,4,12
0,1,0,0,100,180,squared_error,17,10,11
0,1,0,0,100,190,squared_error,7,2.5,2
0,1,0,0,100,190,squared_error,16,0.75,18
0,1,0,0,100,110,squared_error,18,3.25,4
0,1,0,0,100,120,absolute_error,11,0.75,19
1,0,100,0,0,30,poisson,18,4.25,13
0,1,0,0,100,180,absolute_error,16,8.25,6
0,1,0,0,100,160,squared_error,3,7.75,19
1,0,100,0,0,180,poisson,4,8.75,18
0,1,0,0,100,180,absolute_error,12,4.5,16
0,1,0,0,100,120,squared_error,1,6,20
0,1,0,0,100,170,absolute_error,17,1.75,2
1,0,100,0,0,60,poisson,20,6.5,1
0,1,0,0,100,160,absolute_error,12,4.75,11
0,1,0,0,100,90,squared_error,4,2,7
0,1,0,0,100,140,squared_error,9,4.5,1
0,1,0,0,100,120,squared_error,7,9,18
0,1,0,0,100,10,squared_error,12,8.5,5
1,0,100,0,0,160,poisson,7,4,5
1,0,100,0,0,110,poisson,3,10,2
0,1,0,0,100,80,absolute_error,14,3,17
0,1,0,0,100,90,absolute_error,7,2,7
0,1,0,0,100,110,squared_error,19,8.75,15
0,1,0,0,100,60,squared_error,16,4,2
0,1,0,0,100,80,absolute_error,14,2,15
0,1,0,0,100,190,absolute_error,3,5.75,11
0,1,0,0,100,130,squared_error,3,3.5,13
0,1,0,0,100,90,absolute_error,4,4.75,17
0,1,0,0,100,90,absolute_error,17,5,19
0,1,0,0,100,120,squared_error,20,8.5,3
0,1,0,0,100,80,absolute_error,1,1.75,18
0,1,0,0,100,30,squared_error,20,8.5,7
0,1,0,0,100,190,squared_error,12,3.75,13
0,1,0,0,100,130,absolute_error,12,9.5,2
0,1,0,0,100,170,absolute_error,14,1.75,20
1,0,100,0,0,110,poisson,13,5.75,3
0,1,0,0,100,50,absolute_error,13,1.25,3
0,1,0,0,100,150,absolute_error,20,1.5,15
1,0,100,0,0,70,poisson,8,5.25,11
1,0,100,0,0,150,poisson,7,3.25,6
1,0,100,0,0,60,poisson,17,7,12
1,0,100,0,0,20,poisson,19,7.25,3
1,0,100,0,0,80,poisson,8,5,15
0,1,0,0,100,70,squared_error,17,0.5,11
1,0,100,0,0,20,poisson,10,9.25,9
0,1,0,0,100,160,squared_error,3,0.25,15
0,1,0,0,100,150,squared_error,7,7.5,3
1,0,100,0,0,190,poisson,17,7.25,19
0,1,0,0,100,110,squared_error,18,1.75,19
0,1,0,0,100,170,absolute_error,3,1.5,3
0,1,0,0,100,160,squared_error,4,2.5,18
0,1,0,0,100,180,absolute_error,20,7.75,8
0,1,0,0,100,120,squared_error,3,1.5,2
1,0,100,0,0,130,poisson,7,5.25,18
0,1,0,0,100,110,squared_error,2,1.25,12
0,1,0,0,100,120,absolute_error,2,8,11
1,0,100,0,0,70,poisson,8,6,5
1,0,100,0,0,90,poisson,16,6.5,3
0,1,0,0,100,40,absolute_error,12,1,16
0,1,0,0,100,130,absolute_error,15,3.75,3
1,0,100,0,0,100,poisson,6,3.25,19
1,0,100,0,0,110,poisson,9,3.5,1
0,1,0,0,100,130,squared_error,16,6.75,15
1,0,100,0,0,130,poisson,5,8,2
1,0,100,0,0,80,poisson,16,0.5,12
1,0,100,0,0,110,poisson,18,5.75,11
1,0,100,0,0,80,poisson,13,8.25,11
0,1,0,0,100,200,absolute_error,16,4.75,15
0,1,0,0,100,180,absolute_error,15,5.75,12
1,0,100,0,0,140,poisson,16,2.75,8
0,1,0,0,100,80,squared_error,1,4.5,4
0,1,0,0,100,110,absolute_error,12,9.25,2
1,0,100,0,0,120,poisson,14,7.75,15
1,0,100,0,0,190,poisson,16,6,15
1,0,100,0,0,200,poisson,6,4,18
0,1,0,0,100,160,squared_error,17,2.75,20
0,1,0,0,100,140,squared_error,5,1.5,11
0,1,0,0,100,180,absolute_error,2,2,6
0,1,0,0,100,80,squared_error,17,10,4
0,1,0,0,100,50,squared_error,14,6,12
0,1,0,0,100,110,squared_error,7,3.25,19
1,0,100,0,0,30,poisson,12,7.5,3
0,1,0,0,100,150,squared_error,14,4.5,10
0,1,0,0,100,80,squared_error,20,3.25,18
1,0,100,0,0,120,poisson,9,4.25,20
0,1,0,0,100,50,squared_error,3,3.25,8
0,1,0,0,100,200,absolute_error,14,4.5,12
0,1,0,0,100,200,squared_error,5,6,19
0,1,0,0,100,30,squared_error,16,1.25,14
1,0,100,0,0,30,poisson,20,5.5,18
0,1,0,0,100,140,squared_error,9,2.25,4
0,1,0,0,100,90,squared_error,11,0.75,5
1,0,100,0,0,170,poisson,14,5.75,14
1,0,100,0,0,160,poisson,3,8.5,4
1,0,100,0,0,140,poisson,8,5.5,1
0,1,0,0,100,170,squared_error,6,1,11
0,1,0,0,100,50,squared_error,17,5.25,8
0,1,0,0,100,100,squared_error,9,0.25,11
1,0,100,0,0,200,poisson,13,10,10
0,1,0,0,100,110,absolute_error,18,1.5,20
1,0,100,0,0,70,poisson,9,0.75,15
0,1,0,0,100,130,absolute_error,17,9.5,14
0,1,0,0,100,150,absolute_error,3,2.25,4
1,0,100,0,0,100,poisson,19,8,1
1,0,100,0,0,110,poisson,13,3.75,14
0,1,0,0,100,130,squared_error,12,4.25,1
1,0,100,0,0,170,poisson,14,10,4
1,0,100,0,0,190,poisson,16,5.25,18
0,1,0,0,100,30,absolute_error,17,0.25,8
1,0,100,0,0,20,poisson,12,4.5,17
1,0,100,0,0,140,poisson,18,3,14
0,1,0,0,100,180,absolute_error,2,4,5
1,0,100,0,0,70,poisson,20,5.25,5
1,0,100,0,0,40,poisson,9,3.25,7
1,0,100,0,0,80,poisson,2,9.75,2
0,1,0,0,100,120,squared_error,11,1.75,20
0,1,0,0,100,60,squared_error,10,3.25,14
0,1,0,0,100,90,absolute_error,3,1.75,7
1,0,100,0,0,40,poisson,19,9,11
0,1,0,0,100,190,squared_error,2,2.5,14
1,0,100,0,0,150,poisson,19,8.5,4
0,1,0,0,100,200,squared_error,12,6,13
0,1,0,0,100,180,absolute_error,12,4.25,8
0,1,0,0,100,80,absolute_error,3,0.25,20
0,1,0,0,100,70,absolute_error,1,5.25,3
1,0,100,0,0,120,poisson,2,7,3
0,1,0,0,100,140,squared_error,12,5,16
1,0,100,0,0,40,poisson,20,1.75,10
0,1,0,0,100,100,squared_error,5,9,4
0,1,0,0,100,150,squared_error,17,7.75,9
0,1,0,0,100,60,absolute_error,3,3.75,16
1,0,100,0,0,100,poisson,17,10,17
0,1,0,0,100,60,absolute_error,8,5.5,8
0,1,0,0,100,190,absolute_error,6,2.75,8
0,1,0,0,100,180,squared_error,13,4.75,4
0,1,0,0,100,120,absolute_error,4,4.25,12
0,1,0,0,100,200,squared_error,17,8.75,3
0,1,0,0,100,20,squared_error,17,2.5,12
0,1,0,0,100,30,absolute_error,17,8.5,11
0,1,0,0,100,180,absolute_error,3,0.75,6
0,1,0,0,100,30,squared_error,10,6.25,2
0,1,0,0,100,120,absolute_error,2,2.25,16
1,0,100,0,0,150,poisson,18,6,16
1,0,100,0,0,20,poisson,17,8.75,16
0,1,0,0,100,60,absolute_error,2,7.75,12
0,1,0,0,100,110,absolute_error,12,1,20
1,0,100,0,0,190,poisson,16,0.5,15
0,1,0,0,100,50,squared_error,19,4.75,4
0,1,0,0,100,110,absolute_error,20,9.5,18
0,1,0,0,100,110,absolute_error,10,6.75,1
0,1,0,0,100,140,absolute_error,9,2.5,18
0,1,0,0,100,90,squared_error,8,7.75,17
0,1,0,0,100,120,squared_error,3,6.25,11
1,0,100,0,0,50,poisson,2,4,10
1,0,100,0,0,40,poisson,6,2,8
0,1,0,0,100,70,absolute_error,5,7.75,9
0,1,0,0,100,40,absolute_error,4,6.75,8
0,1,0,0,100,80,squared_error,19,6.75,15
0,1,0,0,100,40,squared_error,19,7.5,10
1,0,100,0,0,180,poisson,18,4.5,19
0,1,0,0,100,110,squared_error,13,9.75,17
0,1,0,0,100,90,squared_error,11,7.5,9
0,1,0,0,100,20,absolute_error,5,5.25,17
0,1,0,0,100,120,squared_error,11,9.5,17
1,0,100,0,0,10,poisson,12,3,20
1,0,100,0,0,110,poisson,5,6.5,20
0,1,0,0,100,30,squared_error,15,8.5,4
0,1,0,0,100,50,squared_error,11,7,13
0,1,0,0,100,40,squared_error,20,7.5,18
0,1,0,0,100,30,absolute_error,15,7.25,17
0,1,0,0,100,190,absolute_error,8,4.5,18
1,0,100,0,0,170,poisson,14,0.5,9
0,1,0,0,100,50,squared_error,6,4.75,2
0,1,0,0,100,90,squared_error,9,9.5,13
1,0,100,0,0,20,poisson,15,6,9
1,0,100,0,0,80,poisson,15,1.5,12
0,1,0,0,100,10,absolute_error,13,6.25,8
1,0,100,0,0,40,poisson,14,6.25,17
0,1,0,0,100,90,squared_error,20,5.5,10
0,1,0,0,100,50,squared_error,1,0,12
0,1,0,0,100,140,absolute_error,5,1.25,13
0,1,0,0,100,90,squared_error,11,7.75,3
0,1,0,0,100,10,squared_error,18,3,20
1,0,100,0,0,60,poisson,5,8,12
0,1,0,0,100,100,absolute_error,4,1.75,13
0,1,0,0,100,90,absolute_error,6,2.5,9
1,0,100,0,0,60,poisson,9,8.5,19
1,0,100,0,0,20,poisson,19,6.25,11
0,1,0,0,100,70,absolute_error,15,2.75,1
1,0,100,0,0,110,poisson,19,3.5,19
0,1,0,0,100,110,absolute_error,17,5.5,13
0,1,0,0,100,150,squared_error,7,8,5
0,1,0,0,100,70,squared_error,17,6.5,7
1,0,100,0,0,140,poisson,4,3.5,6
0,1,0,0,100,170,squared_error,20,4,16
0,1,0,0,100,120,absolute_error,4,8.5,4
0,1,0,0,100,20,squared_error,14,7.25,3
1,0,100,0,0,80,poisson,10,8.75,14
0,1,0,0,100,140,absolute_error,10,1,5
0,1,0,0,100,90,absolute_error,17,3.25,16
0,1,0,0,100,40,absolute_error,13,10,8
1,0,100,0,0,160,poisson,4,9,1
1,0,100,0,0,200,poisson,7,2,20
0,1,0,0,100,150,squared_error,14,0.5,10
0,1,0,0,100,50,squared_error,16,4.75,10
1,0,100,0,0,200,poisson,10,5.5,15
1,0,100,0,0,190,poisson,20,6,14
0,1,0,0,100,150,squared_error,18,1.25,7
1,0,100,0,0,190,poisson,4,4.5,15
1,0,100,0,0,50,poisson,6,9.5,7
0,1,0,0,100,100,squared_error,5,9.25,6
0,1,0,0,100,150,squared_error,19,5.25,13
0,1,0,0,100,110,squared_error,14,7,10
0,1,0,0,100,140,absolute_error,17,6.25,12
1,0,100,0,0,120,poisson,18,6.25,20
0,1,0,0,100,40,squared_error,12,6.25,10
0,1,0,0,100,30,squared_error,10,4.75,5
0,1,0,0,100,50,squared_error,17,0.75,9
0,1,0,0,100,60,absolute_error,3,1.75,3
0,1,0,0,100,20,squared_error,4,9.75,2
0,1,0,0,100,20,absolute_error,15,3,6
0,1,0,0,100,120,squared_error,4,9,16
1,0,100,0,0,100,poisson,14,8,9
0,1,0,0,100,10,squared_error,9,1.5,5
1,0,100,0,0,60,poisson,20,6,8
0,1,0,0,100,140,squared_error,13,4.5,4
0,1,0,0,100,100,absolute_error,7,7.5,5
0,1,0,0,100,140,squared_error,20,1.5,2
1,0,100,0,0,170,poisson,9,6,5
0,1,0,0,100,170,squared_error,11,8.5,5
0,1,0,0,100,160,squared_error,6,3.25,7
0,1,0,0,100,140,squared_error,2,8,13
0,1,0,0,100,60,absolute_error,18,9.5,14
0,1,0,0,100,190,absolute_error,19,1.75,8
1,0,100,0,0,160,poisson,2,1.75,2
0,1,0,0,100,140,absolute_error,16,2,10
0,1,0,0,100,60,absolute_error,20,4.5,3
1,0,100,0,0,130,poisson,8,1.5,2
0,1,0,0,100,130,absolute_error,16,5.75,4
0,1,0,0,100,130,absolute_error,9,7,5
0,1,0,0,100,140,absolute_error,7,5.25,5
0,1,0,0,100,180,absolute_error,17,2.5,1
1,0,100,0,0,160,poisson,13,1.5,14
1,0,100,0,0,200,poisson,5,1.5,16
0,1,0,0,100,80,absolute_error,8,2.5,8
1,0,100,0,0,160,poisson,13,7.75,2
1,0,100,0,0,170,poisson,10,8,19
0,1,0,0,100,150,absolute_error,10,6,10
0,1,0,0,100,60,absolute_error,6,9.25,17
0,1,0,0,100,140,squared_error,8,2.75,10
1,0,100,0,0,70,poisson,8,9,8
1,0,100,0,0,80,poisson,18,9,8
0,1,0,0,100,110,absolute_error,4,0.5,8
0,1,0,0,100,100,squared_error,13,1.25,4
0,1,0,0,100,110,absolute_error,1,2.75,6
1,0,100,0,0,50,poisson,8,4.5,3
0,1,0,0,100,40,absolute_error,9,9,11
0,1,0,0,100,190,absolute_error,8,8,13
0,1,0,0,100,10,absolute_error,7,1.5,14
0,1,0,0,100,100,absolute_error,3,9.25,7
0,1,0,0,100,110,absolute_error,7,6,20
1,0,100,0,0,200,poisson,4,6.5,6
0,1,0,0,100,50,absolute_error,9,6.75,5
1,0,100,0,0,190,poisson,7,7.25,20
0,1,0,0,100,30,absolute_error,10,4.75,17
0,1,0,0,100,140,squared_error,8,4.25,19
1,0,100,0,0,180,poisson,6,3.75,4
1,0,100,0,0,170,poisson,17,4.5,11
0,1,0,0,100,120,absolute_error,16,5.25,16
1,0,100,0,0,180,poisson,7,6,13
0,1,0,0,100,170,absolute_error,2,8.5,14
0,1,0,0,100,30,absolute_error,2,2.5,9
0,1,0,0,100,30,absolute_error,13,9.75,16
0,1,0,0,100,150,absolute_error,3,5.25,2
0,1,0,0,100,110,absolute_error,6,9.25,6
1,0,100,0,0,60,poisson,14,6.75,3
1,0,100,0,0,100,poisson,6,7.75,13
0,1,0,0,100,80,absolute_error,13,6.25,7
1,0,100,0,0,180,poisson,11,3,16
0,1,0,0,100,70,absolute_error,6,9.75,9
0,1,0,0,100,100,squared_error,1,5.75,15
0,1,0,0,100,130,absolute_error,20,0.5,13
0,1,0,0,100,140,squared_error,18,9.25,20
0,1,0,0,100,80,squared_error,3,3.75,13
0,1,0,0,100,20,absolute_error,7,1.25,15
1,0,100,0,0,130,poisson,12,2.5,10
0,1,0,0,100,170,absolute_error,1,9,9
0,1,0,0,100,140,squared_error,17,9.75,3
0,1,0,0,100,180,squared_error,11,7.75,10
1,0,100,0,0,140,poisson,3,7.25,8
1,0,100,0,0,200,poisson,1,5,6
0,1,0,0,100,100,squared_error,15,4,5
1,0,100,0,0,110,poisson,19,7.5,8
0,1,0,0,100,110,absolute_error,5,1,9
0,1,0,0,100,20,absolute_error,14,3,5
0,1,0,0,100,180,absolute_error,16,5,9
0,1,0,0,100,110,squared_error,13,6.75,20
0,1,0,0,100,130,squared_error,15,6,7
0,1,0,0,100,40,absolute_error,15,4.25,20
1,0,100,0,0,190,poisson,13,1.25,6
1,0,100,0,0,20,poisson,18,5.75,13
0,1,0,0,100,30,absolute_error,17,5,12
0,1,0,0,100,70,squared_error,5,1.75,20
0,1,0,0,100,70,absolute_error,9,10,1
1,0,100,0,0,130,poisson,18,0,5
1,0,100,0,0,10,poisson,17,7.75,7
1,0,100,0,0,20,poisson,18,2.5,5
0,1,0,0,100,20,absolute_error,18,1.5,8
0,1,0,0,100,160,absolute_error,1,5.5,3
0,1,0,0,100,80,squared_error,3,3.25,16
0,1,0,0,100,130,squared_error,12,8.75,2
0,1,0,0,100,30,absolute_error,11,2.25,10
0,1,0,0,100,180,squared_error,12,7.75,5
0,1,0,0,100,40,squared_error,19,0.75,9
0,1,0,0,100,70,squared_error,17,2.5,19
0,1,0,0,100,140,absolute_error,12,4.75,6
0,1,0,0,100,150,absolute_error,6,4.25,6
0,1,0,0,100,60,absolute_error,5,2.75,16
0,1,0,0,100,190,absolute_error,14,6.75,8
0,1,0,0,100,70,squared_error,13,4.25,19
0,1,0,0,100,150,absolute_error,10,7.25,18
0,1,0,0,100,180,squared_error,5,9,16
1,0,100,0,0,10,poisson,14,6.75,10
0,1,0,0,100,80,squared_error,20,2.75,6
1,0,100,0,0,130,poisson,2,8.75,1
1,0,100,0,0,80,poisson,20,3.5,1
0,1,0,0,100,160,absolute_error,7,0.25,14
0,1,0,0,100,170,absolute_error,12,4.5,1
0,1,0,0,100,60,absolute_error,12,4.5,11
0,1,0,0,100,20,squared_error,16,3.75,14
0,1,0,0,100,180,absolute_error,3,7.5,11
0,1,0,0,100,140,squared_error,19,4.75,3
0,1,0,0,100,180,absolute_error,2,1.25,6
0,1,0,0,100,10,squared_error,6,10,8
1,0,100,0,0,30,poisson,8,2.25,10
0,1,0,0,100,200,absolute_error,9,1.5,9
1,0,100,0,0,150,poisson,19,8.5,12
1,0,100,0,0,80,poisson,11,7,14
0,1,0,0,100,50,squared_error,3,5.5,6
0,1,0,0,100,180,absolute_error,5,1.75,2
1,0,100,0,0,90,poisson,20,6.25,8
1,0,100,0,0,70,poisson,13,3.25,16
0,1,0,0,100,130,absolute_error,15,3.25,3
0,1,0,0,100,50,squared_error,6,8.75,15
0,1,0,0,100,50,squared_error,7,4.5,1
1,0,100,0,0,140,poisson,8,1.75,19
0,1,0,0,100,80,absolute_error,14,4.5,13
0,1,0,0,100,80,squared_error,19,5.25,15
0,1,0,0,100,10,absolute_error,1,6,6
1,0,100,0,0,30,poisson,6,7.75,10
1,0,100,0,0,180,poisson,9,1.75,12
1,0,100,0,0,200,poisson,3,2,7
1,0,100,0,0,140,poisson,11,8,12
0,1,0,0,100,60,absolute_error,3,8,19
0,1,0,0,100,140,squared_error,17,2,3
0,1,0,0,100,50,absolute_error,1,2.25,13
1,0,100,0,0,70,poisson,9,9.25,7
1,0,100,0,0,50,poisson,1,5.25,10
0,1,0,0,100,180,absolute_error,5,5.25,19
1,0,100,0,0,200,poisson,11,3.75,17
0,1,0,0,100,50,squared_error,10,5.5,19
0,1,0,0,100,30,squared_error,13,3,16
0,1,0,0,100,160,absolute_error,13,8.25,7
0,1,0,0,100,40,absolute_error,14,3.25,6
0,1,0,0,100,110,absolute_error,15,0.25,2
0,1,0,0,100,150,absolute_error,20,6.75,13
1,0,100,0,0,50,poisson,13,0,17
1,0,100,0,0,40,poisson,8,9.25,5
0,1,0,0,100,90,squared_error,12,5.75,2
0,1,0,0,100,50,squared_error,15,8.5,11
1,0,100,0,0,120,poisson,3,8.5,2
1,0,100,0,0,60,poisson,3,0.5,3
0,1,0,0,100,90,absolute_error,13,6.75,1
0,1,0,0,100,10,squared_error,10,8.25,6
0,1,0,0,100,90,absolute_error,2,6.75,9
0,1,0,0,100,60,absolute_error,7,4.5,19
0,1,0,0,100,160,squared_error,6,10,5
0,1,0,0,100,160,absolute_error,16,1.25,15
0,1,0,0,100,40,absolute_error,15,0.25,13
1,0,100,0,0,40,poisson,10,2.75,3
0,1,0,0,100,190,squared_error,2,7.75,4
1,0,100,0,0,150,poisson,10,8.25,8
0,1,0,0,100,150,squared_error,10,7.25,9
1,0,100,0,0,80,poisson,5,1.75,20
0,1,0,0,100,30,squared_error,9,1.25,19
0,1,0,0,100,30,squared_error,16,1.5,5
1,0,100,0,0,150,poisson,2,5.75,9
1,0,100,0,0,50,poisson,18,5.5,11
0,1,0,0,100,110,squared_error,13,2.75,13
0,1,0,0,100,100,absolute_error,19,2,14
1,0,100,0,0,170,poisson,20,6,17
0,1,0,0,100,50,squared_error,13,8.75,15
0,1,0,0,100,50,absolute_error,5,6.5,8
1,0,100,0,0,60,poisson,13,7.5,20
0,1,0,0,100,30,absolute_error,20,1.5,12
1,0,100,0,0,70,poisson,10,1.25,10
0,1,0,0,100,120,squared_error,8,8.5,3
1,0,100,0,0,60,poisson,4,9.5,20
0,1,0,0,100,70,squared_error,17,5,2
0,1,0,0,100,160,absolute_error,19,5.5,13
0,1,0,0,100,40,absolute_error,18,6,7
1,0,100,0,0,110,poisson,2,7,1
0,1,0,0,100,90,squared_error,12,1.5,7
0,1,0,0,100,150,squared_error,11,5.75,19
0,1,0,0,100,200,absolute_error,18,8.25,15
0,1,0,0,100,10,squared_error,11,5.75,20
0,1,0,0,100,100,squared_error,4,1.25,14
1,0,100,0,0,110,poisson,11,0,19
1,0,100,0,0,120,poisson,5,6.75,15
1,0,100,0,0,60,poisson,17,5,9
0,1,0,0,100,50,absolute_error,6,5.75,15
0,1,0,0,100,120,squared_error,17,2.75,18
0,1,0,0,100,160,squared_error,5,2,5
0,1,0,0,100,50,squared_error,10,8.5,10
0,1,0,0,100,180,absolute_error,6,9,7
0,1,0,0,100,100,absolute_error,15,5.25,1
0,1,0,0,100,50,squared_error,20,2,5
0,1,0,0,100,170,absolute_error,3,8.5,5
0,1,0,0,100,30,squared_error,4,1.5,8
0,1,0,0,100,150,squared_error,18,0.5,1
0,1,0,0,100,10,absolute_error,12,3.25,17
0,1,0,0,100,200,squared_error,10,4,14
1,0,100,0,0,120,poisson,8,7.25,17
0,1,0,0,100,90,squared_error,3,5.75,19
0,1,0,0,100,100,absolute_error,13,4.75,8
1,0,100,0,0,170,poisson,1,5.5,19
0,1,0,0,100,200,squared_error,19,0.75,11
1,0,100,0,0,160,poisson,14,5,4
0,1,0,0,100,50,absolute_error,10,6.25,15
0,1,0,0,100,30,squared_error,7,6.25,5
0,1,0,0,100,180,squared_error,10,0,18
1,0,100,0,0,140,poisson,1,6,2
0,1,0,0,100,40,squared_error,14,4.75,8
1,0,100,0,0,190,poisson,7,0.5,3
1,0,100,0,0,190,poisson,2,3.75,13
1,0,100,0,0,200,poisson,17,9.75,20
1,0,100,0,0,10,poisson,11,5,15
0,1,0,0,100,10,absolute_error,12,2.75,12
1,0,100,0,0,180,poisson,4,1.25,3
1,0,100,0,0,70,poisson,8,7.5,12
1,0,100,0,0,200,poisson,1,2,5
0,1,0,0,100,100,absolute_error,18,4.75,15
1,0,100,0,0,170,poisson,1,3.5,10
0,1,0,0,100,200,squared_error,1,3,14
0,1,0,0,100,190,absolute_error,5,9.75,7
0,1,0,0,100,80,squared_error,12,7.5,5
0,1,0,0,100,180,absolute_error,2,2.25,13
0,1,0,0,100,170,absolute_error,10,6.5,3
0,1,0,0,100,150,absolute_error,15,9.25,13
0,1,0,0,100,200,absolute_error,16,1.75,14
1,0,100,0,0,160,poisson,10,10,7
1,0,100,0,0,80,poisson,12,1.25,5
0,1,0,0,100,50,squared_error,1,3.25,15
1,0,100,0,0,150,poisson,9,5.25,16
0,1,0,0,100,60,absolute_error,17,4.5,16
1,0,100,0,0,30,poisson,16,4.5,2
0,1,0,0,100,150,absolute_error,6,9.5,6
1,0,100,0,0,150,poisson,9,8,2
0,1,0,0,100,130,squared_error,16,7.5,9
0,1,0,0,100,120,absolute_error,6,7.25,13
0,1,0,0,100,110,squared_error,17,7.25,9
0,1,0,0,100,70,squared_error,10,7.75,20
0,1,0,0,100,180,absolute_error,2,6.5,10
0,1,0,0,100,180,squared_error,9,1,20
0,1,0,0,100,150,absolute_error,9,7.75,17
0,1,0,0,100,170,squared_error,4,8,20
1,0,100,0,0,180,poisson,5,7.75,14
0,1,0,0,100,120,squared_error,11,10,15
0,1,0,0,100,190,squared_error,18,5.25,14
1,0,100,0,0,160,poisson,11,8.5,12
0,1,0,0,100,110,squared_error,19,5.25,12
0,1,0,0,100,40,absolute_error,19,1.5,5
0,1,0,0,100,40,squared_error,19,2.25,17
1,0,100,0,0,70,poisson,18,2,5
1,0,100,0,0,10,poisson,1,5.5,11
1,0,100,0,0,70,poisson,6,3.75,10
0,1,0,0,100,200,squared_error,16,6.25,6
0,1,0,0,100,30,absolute_error,18,5,4
0,1,0,0,100,170,squared_error,5,1.5,8
0,1,0,0,100,110,absolute_error,19,1,19
1,0,100,0,0,30,poisson,11,2.75,20
0,1,0,0,100,180,absolute_error,5,0.25,18
0,1,0,0,100,120,squared_error,1,3.25,4
1,0,100,0,0,130,poisson,8,4.75,3
0,1,0,0,100,140,squared_error,17,7.25,13
0,1,0,0,100,180,squared_error,17,2.25,15
1,0,100,0,0,70,poisson,14,6,15
0,1,0,0,100,140,absolute_error,16,9.75,18
0,1,0,0,100,20,squared_error,10,6.75,16
0,1,0,0,100,90,absolute_error,12,1.75,8
0,1,0,0,100,120,absolute_error,2,9,4
1,0,100,0,0,190,poisson,10,2.5,13
